Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C104,100n,C_0402_1005Metric,97.140972,-91.319881,0,top
C105,100n,C_0402_1005Metric,97.140972,-102.362,0,top
C106,100n,C_0402_1005Metric,97.140972,-113.411,0,top
C107,100n,C_0402_1005Metric,97.140972,-124.464586,0,top
C108,100n,C_0402_1005Metric,97.140972,-135.365431,0,top
C109,100n,C_0402_1005Metric,97.140972,-146.558,0,top
C110,100n,C_0402_1005Metric,97.140972,-157.470057,0,top
C111,100n,C_0402_1005Metric,97.140972,-168.783,0,top
C112,100n,C_0402_1005Metric,97.140972,-179.705,0,top
C113,100n,C_0402_1005Metric,97.002616,-190.881,0,top
C114,100n,C_0402_1005Metric,107.435,-25.030471,0,top
C115,100n,C_0402_1005Metric,107.369535,-35.849793,0,top
C116,100n,C_0402_1005Metric,107.369535,-47.126941,0,top
C117,100n,C_0402_1005Metric,107.369535,-58.175176,0,top
C118,100n,C_0402_1005Metric,107.369535,-69.215,0,top
C119,100n,C_0402_1005Metric,107.369535,-80.271646,0,top
C120,100n,C_0402_1005Metric,107.328565,-91.319881,0,top
C121,100n,C_0402_1005Metric,107.328565,-102.362,0,top
C122,100n,C_0402_1005Metric,107.328565,-113.411,0,top
C123,100n,C_0402_1005Metric,107.328565,-124.464586,0,top
C124,100n,C_0402_1005Metric,107.328565,-135.365431,0,top
C125,100n,C_0402_1005Metric,107.328565,-146.558,0,top
C126,100n,C_0402_1005Metric,107.328565,-157.470057,0,top
C127,100n,C_0402_1005Metric,107.328565,-168.783,0,top
C128,100n,C_0402_1005Metric,107.328565,-179.705,0,top
C129,100n,C_0402_1005Metric,107.19437,-190.881,0,top
C130,100n,C_0402_1005Metric,117.46,-25.146,0,top
C131,100n,C_0402_1005Metric,117.565322,-35.849793,0,top
C132,100n,C_0402_1005Metric,117.565322,-47.126941,0,top
C133,100n,C_0402_1005Metric,117.565322,-58.175176,0,top
C134,100n,C_0402_1005Metric,117.565322,-69.215,0,top
C135,100n,C_0402_1005Metric,117.565322,-80.271646,0,top
C136,100n,C_0402_1005Metric,117.516158,-91.319881,0,top
C137,100n,C_0402_1005Metric,117.516158,-102.362,0,top
C138,100n,C_0402_1005Metric,117.516158,-113.411,0,top
C139,100n,C_0402_1005Metric,117.516158,-124.464586,0,top
C140,100n,C_0402_1005Metric,117.516158,-135.365431,0,top
C141,100n,C_0402_1005Metric,117.516158,-146.558,0,top
C142,100n,C_0402_1005Metric,117.516158,-157.470057,0,top
C143,100n,C_0402_1005Metric,117.516158,-168.783,0,top
C144,100n,C_0402_1005Metric,117.516158,-179.705,0,top
C145,100n,C_0402_1005Metric,117.386124,-190.881,0,top
C146,100n,C_0402_1005Metric,127.79,-25.142177,0,top
C147,100n,C_0402_1005Metric,127.761109,-35.849793,0,top
C148,100n,C_0402_1005Metric,127.761109,-47.126941,0,top
C149,100n,C_0402_1005Metric,127.761109,-58.175176,0,top
C150,100n,C_0402_1005Metric,127.761109,-69.215,0,top
C151,100n,C_0402_1005Metric,127.761109,-80.271646,0,top
C152,100n,C_0402_1005Metric,127.703751,-91.319881,0,top
C153,100n,C_0402_1005Metric,127.703751,-102.362,0,top
C154,100n,C_0402_1005Metric,127.703751,-113.411,0,top
C155,100n,C_0402_1005Metric,127.703751,-124.464586,0,top
C156,100n,C_0402_1005Metric,127.703751,-135.365431,0,top
C157,100n,C_0402_1005Metric,127.703751,-146.558,0,top
C158,100n,C_0402_1005Metric,127.703751,-157.470057,0,top
C159,100n,C_0402_1005Metric,127.703751,-168.783,0,top
C160,100n,C_0402_1005Metric,127.703751,-179.705,0,top
C161,100n,C_0402_1005Metric,127.577878,-190.881,0,top
C162,100n,C_0402_1005Metric,137.86,-24.889968,0,top
C163,100n,C_0402_1005Metric,137.956896,-35.849793,0,top
C164,100n,C_0402_1005Metric,137.956896,-47.126941,0,top
C165,100n,C_0402_1005Metric,137.956896,-58.175176,0,top
C166,100n,C_0402_1005Metric,137.956896,-69.215,0,top
C167,100n,C_0402_1005Metric,137.956896,-80.271646,0,top
C168,100n,C_0402_1005Metric,137.891344,-91.319881,0,top
C169,100n,C_0402_1005Metric,137.891344,-102.362,0,top
C170,100n,C_0402_1005Metric,137.891344,-113.411,0,top
C171,100n,C_0402_1005Metric,137.891344,-124.464586,0,top
C172,100n,C_0402_1005Metric,137.891344,-135.365431,0,top
C173,100n,C_0402_1005Metric,137.891344,-146.558,0,top
C174,100n,C_0402_1005Metric,137.891344,-157.470057,0,top
C175,100n,C_0402_1005Metric,137.891344,-168.783,0,top
C176,100n,C_0402_1005Metric,137.891344,-179.705,0,top
C177,100n,C_0402_1005Metric,137.769632,-190.881,0,top
C178,100n,C_0402_1005Metric,148.19,-25.016968,0,top
C179,100n,C_0402_1005Metric,148.152683,-35.849793,0,top
C180,100n,C_0402_1005Metric,148.152683,-47.126941,0,top
C181,100n,C_0402_1005Metric,148.152683,-58.175176,0,top
C182,100n,C_0402_1005Metric,148.152683,-69.215,0,top
C183,100n,C_0402_1005Metric,148.152683,-80.271646,0,top
C184,100n,C_0402_1005Metric,148.078937,-91.319881,0,top
C185,100n,C_0402_1005Metric,148.078937,-102.362,0,top
C186,100n,C_0402_1005Metric,148.078937,-113.411,0,top
C187,100n,C_0402_1005Metric,148.078937,-124.464586,0,top
C188,100n,C_0402_1005Metric,148.078937,-135.365431,0,top
C189,100n,C_0402_1005Metric,148.078937,-146.558,0,top
C190,100n,C_0402_1005Metric,148.078937,-157.470057,0,top
C191,100n,C_0402_1005Metric,148.078937,-168.783,0,top
C192,100n,C_0402_1005Metric,148.078937,-179.705,0,top
C193,100n,C_0402_1005Metric,147.961386,-190.881,0,top
C194,100n,C_0402_1005Metric,158.26,-24.842301,0,top
C195,100n,C_0402_1005Metric,158.34847,-35.849793,0,top
C196,100n,C_0402_1005Metric,158.34847,-47.126941,0,top
C197,100n,C_0402_1005Metric,158.34847,-58.175176,0,top
C198,100n,C_0402_1005Metric,158.34847,-69.215,0,top
C199,100n,C_0402_1005Metric,158.34847,-80.271646,0,top
C200,100n,C_0402_1005Metric,158.26653,-91.319881,0,top
C201,100n,C_0402_1005Metric,158.26653,-102.362,0,top
C202,100n,C_0402_1005Metric,158.26653,-113.411,0,top
C203,100n,C_0402_1005Metric,158.26653,-124.464586,0,top
C204,100n,C_0402_1005Metric,158.26653,-135.365431,0,top
C205,100n,C_0402_1005Metric,158.26653,-146.558,0,top
C206,100n,C_0402_1005Metric,158.26653,-157.470057,0,top
C207,100n,C_0402_1005Metric,158.26653,-168.783,0,top
C208,100n,C_0402_1005Metric,158.26653,-179.705,0,top
C209,100n,C_0402_1005Metric,158.15314,-190.881,0,top
C210,100n,C_0402_1005Metric,168.46,-24.842301,0,top
C211,100n,C_0402_1005Metric,168.544257,-35.849793,0,top
C212,100n,C_0402_1005Metric,168.544257,-47.126941,0,top
C213,100n,C_0402_1005Metric,168.544257,-58.175176,0,top
C214,100n,C_0402_1005Metric,168.544257,-69.215,0,top
C215,100n,C_0402_1005Metric,168.544257,-80.271646,0,top
C216,100n,C_0402_1005Metric,168.454123,-91.319881,0,top
C217,100n,C_0402_1005Metric,168.454123,-102.362,0,top
C218,100n,C_0402_1005Metric,168.454123,-113.411,0,top
C219,100n,C_0402_1005Metric,168.454123,-124.464586,0,top
C220,100n,C_0402_1005Metric,168.454123,-135.365431,0,top
C221,100n,C_0402_1005Metric,168.454123,-146.558,0,top
C222,100n,C_0402_1005Metric,168.454123,-157.470057,0,top
C223,100n,C_0402_1005Metric,168.454123,-168.783,0,top
C224,100n,C_0402_1005Metric,168.454123,-179.705,0,top
C225,100n,C_0402_1005Metric,168.344894,-190.881,0,top
C226,100n,C_0402_1005Metric,178.66,-24.888432,0,top
C227,100n,C_0402_1005Metric,178.740044,-35.849793,0,top
C228,100n,C_0402_1005Metric,178.740044,-47.126941,0,top
C229,100n,C_0402_1005Metric,178.740044,-58.175176,0,top
C230,100n,C_0402_1005Metric,178.740044,-69.215,0,top
C231,100n,C_0402_1005Metric,178.740044,-80.271646,0,top
C232,100n,C_0402_1005Metric,178.641716,-91.319881,0,top
C233,100n,C_0402_1005Metric,178.641716,-102.362,0,top
C234,100n,C_0402_1005Metric,178.641716,-113.411,0,top
C235,100n,C_0402_1005Metric,178.641716,-124.464586,0,top
C236,100n,C_0402_1005Metric,178.641716,-135.365431,0,top
C237,100n,C_0402_1005Metric,178.641716,-146.558,0,top
C238,100n,C_0402_1005Metric,178.641716,-157.470057,0,top
C239,100n,C_0402_1005Metric,178.641716,-168.783,0,top
C240,100n,C_0402_1005Metric,178.641716,-179.705,0,top
C241,100n,C_0402_1005Metric,178.536648,-190.881,0,top
C242,100n,C_0402_1005Metric,188.883662,-25.007531,0,top
C243,100n,C_0402_1005Metric,188.935831,-35.849793,0,top
C244,100n,C_0402_1005Metric,188.935831,-47.126941,0,top
C245,100n,C_0402_1005Metric,188.935831,-58.175176,0,top
C246,100n,C_0402_1005Metric,188.935831,-69.215,0,top
C247,100n,C_0402_1005Metric,188.935831,-80.271646,0,top
C248,100n,C_0402_1005Metric,188.829309,-91.319881,0,top
C249,100n,C_0402_1005Metric,188.829309,-102.362,0,top
C250,100n,C_0402_1005Metric,188.829309,-113.411,0,top
C251,100n,C_0402_1005Metric,188.829309,-124.464586,0,top
C252,100n,C_0402_1005Metric,188.829309,-135.365431,0,top
C253,100n,C_0402_1005Metric,188.829309,-146.558,0,top
C254,100n,C_0402_1005Metric,188.829309,-157.470057,0,top
C255,100n,C_0402_1005Metric,188.829309,-168.783,0,top
C256,100n,C_0402_1005Metric,188.829309,-179.705,0,top
C257,100n,C_0402_1005Metric,188.728402,-190.881,0,top
C258,100n,C_0402_1005Metric,199.082346,-25.007531,0,top
C259,100n,C_0402_1005Metric,199.131618,-35.849793,0,top
C260,100n,C_0402_1005Metric,199.131618,-47.126941,0,top
C261,100n,C_0402_1005Metric,199.131618,-58.175176,0,top
C262,100n,C_0402_1005Metric,199.131618,-69.215,0,top
C263,100n,C_0402_1005Metric,199.131618,-80.271646,0,top
C264,100n,C_0402_1005Metric,199.016902,-91.319881,0,top
C265,100n,C_0402_1005Metric,199.016902,-102.362,0,top
C266,100n,C_0402_1005Metric,199.016902,-113.411,0,top
C267,100n,C_0402_1005Metric,199.016902,-124.464586,0,top
C268,100n,C_0402_1005Metric,199.016902,-135.365431,0,top
C269,100n,C_0402_1005Metric,199.016902,-146.558,0,top
C270,100n,C_0402_1005Metric,199.016902,-157.470057,0,top
C271,100n,C_0402_1005Metric,199.016902,-168.783,0,top
C272,100n,C_0402_1005Metric,199.016902,-179.705,0,top
C273,100n,C_0402_1005Metric,198.920156,-190.881,0,top
C274,100n,C_0402_1005Metric,209.272365,-25.007531,0,top
C275,100n,C_0402_1005Metric,209.327405,-35.849793,0,top
C276,100n,C_0402_1005Metric,209.327405,-47.126941,0,top
C277,100n,C_0402_1005Metric,209.327405,-58.175176,0,top
C278,100n,C_0402_1005Metric,209.327405,-69.215,0,top
